term_id,item_id,label
TERM_f957d775,ITEM_87164ecc777f,1
TERM_f957d775,ITEM_b661893967e3,0
TERM_f957d775,ITEM_e22c084d7223,0
TERM_f957d775,ITEM_2b81bf8fd95a,0
TERM_f957d775,ITEM_edefb61a5ef3,0
TERM_f95a2d08,ITEM_5f01725f07aa,1
TERM_f95a2d08,ITEM_33ef29d017b4,1
TERM_f95a2d08,ITEM_6e152ce2c557,1
TERM_f95a2d08,ITEM_5bb8e7df5486,1
TERM_f95a2d08,ITEM_25cec44f81a2,0
TERM_f95a2d08,ITEM_cd3dfff4a05b,1
TERM_f95a7ba5,ITEM_d5c6858744b8,1
TERM_f95a7ba5,ITEM_2f1736534ced,1
TERM_f95a7ba5,ITEM_3a8fd612e10c,1
TERM_f95a7ba5,ITEM_7a9284912af1,1
TERM_f95a7ba5,ITEM_d856e017fba7,1
TERM_f95a7ba5,ITEM_98661a8622e1,1
TERM_f961a87a,ITEM_9c767100f832,0
TERM_f961a87a,ITEM_fe2ccd8d0073,0
TERM_f961a87a,ITEM_a4903a71451c,0
TERM_f961a87a,ITEM_fa9cf4533095,0
TERM_f961a87a,ITEM_673e501107dc,0
TERM_f961a87a,ITEM_0f3099f40d4a,0
TERM_f96a40b5,ITEM_a5fbe2e64ad5,1
TERM_f96a40b5,ITEM_97a86dc8eff3,1
TERM_f96a40b5,ITEM_1be468138a76,1
TERM_f96a40b5,ITEM_8daf1adcc3ff,1
TERM_f96a40b5,ITEM_21838de8dbb6,1
TERM_f96a40b5,ITEM_365acadd37e0,1
TERM_f96d01c7,ITEM_485c059605c7,1
TERM_f96d01c7,ITEM_1c601dfc5025,1
TERM_f96d01c7,ITEM_c50090e2b33e,1
TERM_f96d01c7,ITEM_486f17f244df,0
TERM_f96d01c7,ITEM_cdf8d9f207f0,0
TERM_f96d01c7,ITEM_aa60209d10ae,1
TERM_f97bc577,ITEM_d98ef47f2421,0
TERM_f97bc577,ITEM_f8395abc1efd,0
TERM_f97bc577,ITEM_88c29ce858a9,0
TERM_f97bc577,ITEM_b3e3b07e54dc,0
TERM_f97bc577,ITEM_8a03054db0df,0
TERM_f97bc577,ITEM_de9e1d235d38,0
TERM_f97cb97e,ITEM_a98e5ea34df8,1
TERM_f97cb97e,ITEM_29aec51f83c1,1
TERM_f97cb97e,ITEM_10edaa8ca925,0
TERM_f97cb97e,ITEM_897cca869eeb,1
TERM_f97cb97e,ITEM_48e2dfcab89d,1
TERM_f97cb97e,ITEM_bbdc6597e61d,1
TERM_f97e5672,ITEM_923f4829df8b,0
TERM_f97e5672,ITEM_fc9d9dc4006b,0
TERM_f97e5672,ITEM_4e73b7329a30,0
TERM_f97e5672,ITEM_7fe2f1c9ff53,0
TERM_f97e5672,ITEM_cae21c9a133b,0
TERM_f97e5672,ITEM_77e4f2c2a73f,0
TERM_f97fcf21,ITEM_e4807dfdef1b,1
TERM_f97fcf21,ITEM_8199aee94788,0
TERM_f97fcf21,ITEM_661913317177,1
TERM_f97fcf21,ITEM_9c731bdfff4b,1
TERM_f97fcf21,ITEM_2d30759cd01f,1
TERM_f97fcf21,ITEM_d178ef764ca8,1
TERM_f981f570,ITEM_f8b3912bb626,1
TERM_f981f570,ITEM_e85d1fb7ed1b,1
TERM_f981f570,ITEM_dbf42bdf225c,1
TERM_f981f570,ITEM_f0872b1665f2,1
TERM_f981f570,ITEM_684be1234d3a,1
TERM_f981f570,ITEM_b25a418774d6,1
TERM_f98268d5,ITEM_c49a3e93e868,0
TERM_f98268d5,ITEM_28b9f091ced6,0
TERM_f98268d5,ITEM_8550144c9751,0
TERM_f98268d5,ITEM_5cf0f6db8b05,0
TERM_f98268d5,ITEM_32d05b01d5d8,1
TERM_f98268d5,ITEM_4589dd6b4f80,1
TERM_f984e601,ITEM_40a1f121beb9,1
TERM_f984e601,ITEM_21ac2fa725f4,1
TERM_f984e601,ITEM_3d01e2e4c642,1
TERM_f984e601,ITEM_d2acda335f45,0
TERM_f984e601,ITEM_f235685ec442,0
TERM_f98c200d,ITEM_abe2ac65fcbf,1
TERM_f98c200d,ITEM_df5c18fd5686,0
TERM_f98c200d,ITEM_3f3d334f192c,1
TERM_f98c200d,ITEM_d6ab94a58c3b,1
TERM_f98c200d,ITEM_6e0402e79db3,1
TERM_f98c200d,ITEM_297baf14e3da,0
TERM_f98fbc5f,ITEM_58c4fa26faeb,1
TERM_f98fbc5f,ITEM_3ae3b4bc0ab4,1
TERM_f98fbc5f,ITEM_03858b355f9e,1
TERM_f98fbc5f,ITEM_245b8362b62e,1
TERM_f98fbc5f,ITEM_3c3c8bfc4efc,0
TERM_f98fbc5f,ITEM_6a8a365d416a,0
TERM_f991c8e5,ITEM_58fa367b093e,1
TERM_f991c8e5,ITEM_3215a3fe7b3a,0
TERM_f991c8e5,ITEM_93652576ce8a,1
TERM_f991c8e5,ITEM_203d226a5b05,0
TERM_f991c8e5,ITEM_783ff80d05f8,1
TERM_f99d98a7,ITEM_88289fbb9172,1
TERM_f99d98a7,ITEM_c252419063b3,1
TERM_f99d98a7,ITEM_6209c5e308fd,1
TERM_f99d98a7,ITEM_9fcda2fb1a45,0
TERM_f99d98a7,ITEM_565daefb27ae,1
TERM_f9a3e059,ITEM_40e0d69197c0,1
TERM_f9a3e059,ITEM_10fb12b2bc8f,1
TERM_f9a3e059,ITEM_94d7efd4ff5d,1
TERM_f9a3e059,ITEM_82f90beb7703,0
TERM_f9a3e059,ITEM_2381ddf5d21b,1
TERM_f9a3e059,ITEM_e2ac072dd303,0
TERM_f9b12270,ITEM_3a5b76e68215,1
TERM_f9b12270,ITEM_5250671c85b8,1
TERM_f9b12270,ITEM_18f75e51bcd3,1
TERM_f9b12270,ITEM_291fc6515222,1
TERM_f9b12270,ITEM_72909f9636d7,1
TERM_f9b12270,ITEM_2677f0b5ea71,1
TERM_f9b251ab,ITEM_214afa9ca714,1
TERM_f9b251ab,ITEM_f2585512c65d,1
TERM_f9b251ab,ITEM_b0772a86be2c,0
TERM_f9b251ab,ITEM_1c380c4fcaab,0
TERM_f9bdcb49,ITEM_7afaea18426b,1
TERM_f9bdcb49,ITEM_426768dffbc5,1
TERM_f9bdcb49,ITEM_a010056935e5,1
TERM_f9bdcb49,ITEM_807ea89546a9,1
TERM_f9bdcb49,ITEM_bfdfd690c001,1
TERM_f9bdcb49,ITEM_a415be6ffb1d,1
TERM_f9bf4be7,ITEM_6b1ae3a231f9,1
TERM_f9bf4be7,ITEM_92f9b3aac632,1
TERM_f9bf4be7,ITEM_64b30a5e084a,1
TERM_f9bf4be7,ITEM_7d6673cfaf17,1
TERM_f9bf4be7,ITEM_0365b4435ec9,1
TERM_f9bf4be7,ITEM_06a9042b9139,1
TERM_f9c21e63,ITEM_857839cda85b,0
TERM_f9c21e63,ITEM_18e4ca37f120,0
TERM_f9c21e63,ITEM_6df9e73bc167,1
TERM_f9c21e63,ITEM_336fe2a53d87,1
TERM_f9c21e63,ITEM_216fe1c8f3e0,1
TERM_f9c21e63,ITEM_f1c40e6daf79,1
TERM_f9c28834,ITEM_e800b4cc5e6e,1
TERM_f9c28834,ITEM_79b5e5565cf3,1
TERM_f9c28834,ITEM_732816656925,1
TERM_f9c28834,ITEM_9bddd01dc2f9,1
TERM_f9c28834,ITEM_fdb4c20e9aa3,1
TERM_f9c28834,ITEM_3d0340bed4f9,1
TERM_f9c37344,ITEM_d38b2ff0eb11,1
TERM_f9c37344,ITEM_f6bb60c338b0,1
TERM_f9c37344,ITEM_9ff8c0206f57,0
TERM_f9c37344,ITEM_916fb0e6589a,1
TERM_f9c37344,ITEM_bd22efbcec25,1
TERM_f9c37344,ITEM_5a7ab6039246,0
TERM_f9c563c4,ITEM_be6ebf0160f8,1
TERM_f9c563c4,ITEM_30bd70eeec18,1
TERM_f9c563c4,ITEM_e97808efa67b,0
TERM_f9c563c4,ITEM_4a016d6cd9b7,0
TERM_f9c563c4,ITEM_a4d191f24c1e,0
TERM_f9c563c4,ITEM_d837c2b34901,1
TERM_f9ca8cc6,ITEM_1d6194fda21b,0
TERM_f9ca8cc6,ITEM_4d9d9b89ae39,1
TERM_f9ca8cc6,ITEM_300f0812c70b,1
TERM_f9ca8cc6,ITEM_db26ecbcd0fd,0
TERM_f9ca8cc6,ITEM_42bc29a742f2,0
TERM_f9cdec90,ITEM_3eb417181020,1
TERM_f9cdec90,ITEM_78142f7227d3,1
TERM_f9cdec90,ITEM_b152de6d0db4,1
TERM_f9cdec90,ITEM_cfe5f8cc9eeb,0
TERM_f9cdec90,ITEM_1229b164ace8,0
TERM_f9cdec90,ITEM_8853084315dd,0
TERM_f9d04596,ITEM_28f4203f3c16,1
TERM_f9d04596,ITEM_78caa3cd97f4,1
TERM_f9d04596,ITEM_0151f037fdfe,1
TERM_f9d04596,ITEM_48073d5840d0,1
TERM_f9d04596,ITEM_af3188f16984,1
TERM_f9d3ad85,ITEM_961f2976b605,1
TERM_f9d3ad85,ITEM_47697715fec3,1
TERM_f9d3ad85,ITEM_672e84b66d4c,1
TERM_f9d3ad85,ITEM_64cc9241c5ec,1
TERM_f9d3ad85,ITEM_ed8af4be1e96,1
TERM_f9d3ad85,ITEM_560fb387d78b,1
TERM_f9d48da3,ITEM_e3bdace9bd6c,0
TERM_f9d48da3,ITEM_68b30e1c8ce7,0
TERM_f9d48da3,ITEM_1b9546953e2c,0
TERM_f9d48da3,ITEM_ab0112a9cb33,0
TERM_f9d48da3,ITEM_2f853f8b8541,0
TERM_f9d48da3,ITEM_161831202266,0
TERM_f9d8b5ab,ITEM_432ce8ecdaba,1
TERM_f9d8b5ab,ITEM_92d9a540809e,1
TERM_f9d8b5ab,ITEM_65d56de00ad2,1
TERM_f9d8b5ab,ITEM_cc5293f9d479,1
TERM_f9d8b5ab,ITEM_5a665cf4e81b,0
TERM_f9d8b5ab,ITEM_430c3eaa7670,1
TERM_f9de75a3,ITEM_ab5af425c290,0
TERM_f9de75a3,ITEM_977f78341ade,0
TERM_f9de75a3,ITEM_64987a237b0f,0
TERM_f9de75a3,ITEM_3806c2ab5947,0
TERM_f9de75a3,ITEM_d9d309ba7b81,0
TERM_f9de75a3,ITEM_fe331290ff9e,0
TERM_f9e05ada,ITEM_c018527fa839,1
TERM_f9e05ada,ITEM_5b6f67c8158b,1
TERM_f9e05ada,ITEM_fe0547c7b76a,0
TERM_f9e05ada,ITEM_9c2d8d5b8a13,1
TERM_f9e05ada,ITEM_4cff93ad2391,0
TERM_f9e05ada,ITEM_de79e81ae331,1
TERM_f9e388f0,ITEM_157b07c9ea8e,1
TERM_f9e388f0,ITEM_a98133848576,1
TERM_f9e388f0,ITEM_c0f121f4e4c4,1
TERM_f9e388f0,ITEM_88cc367c45e1,1
TERM_f9e388f0,ITEM_127b02cb4801,1
TERM_f9e388f0,ITEM_1c84ebd7dc98,1
TERM_f9e56a7f,ITEM_906b48888b41,1
TERM_f9e56a7f,ITEM_d1a030ab8ea2,1
TERM_f9e56a7f,ITEM_895ea4d43dcb,1
TERM_f9e56a7f,ITEM_f5b9a3a4a56e,1
TERM_f9e56a7f,ITEM_57e8e208b3ed,1
TERM_f9e56a7f,ITEM_184a4d5a02cc,1
TERM_f9f3c792,ITEM_fe4dc1bac0ea,1
TERM_f9f3c792,ITEM_51e7d9df9ccc,1
TERM_f9f3c792,ITEM_2f4dcd3bf69f,1
TERM_f9f3c792,ITEM_cf4d200cfd08,1
TERM_f9f3c792,ITEM_35f2434e379a,0
TERM_f9f49b48,ITEM_925719b5b47f,1
TERM_f9f49b48,ITEM_0743daa253a2,1
TERM_f9f49b48,ITEM_fa78d46037b2,1
TERM_f9f49b48,ITEM_bd2e7c55ccde,0
TERM_f9f49b48,ITEM_e2537d51db17,1
TERM_f9f7b7b7,ITEM_62be3b6a615a,1
TERM_f9f7b7b7,ITEM_2443657ca5d6,1
TERM_f9f7b7b7,ITEM_abe46a157a83,1
TERM_f9f7b7b7,ITEM_5970efc38cac,1
TERM_f9f7b7b7,ITEM_313947fed67c,1
TERM_f9f7b7b7,ITEM_d8130b37c109,1
TERM_f9f9987e,ITEM_fe02acdf238c,0
TERM_f9f9987e,ITEM_5e42a65c80f4,0
TERM_f9f9987e,ITEM_7872789c6360,1
TERM_f9f9987e,ITEM_f43c0612d158,0
TERM_f9fa209e,ITEM_29e7211c1e58,1
TERM_f9fa209e,ITEM_282e5eb54c23,1
TERM_f9fa209e,ITEM_be6b3fe31004,1
TERM_f9fa209e,ITEM_ad70583803bc,1
TERM_f9fb0996,ITEM_6c933c1d52d1,1
TERM_f9fb0996,ITEM_2a1415b74eca,1
TERM_f9fb0996,ITEM_99e33018ac6b,1
TERM_f9fb0996,ITEM_c6f9eb8db7d3,1
TERM_f9fb0996,ITEM_2e3a36c4d2ab,1
TERM_fa016043,ITEM_b6ebe0bd8b10,1
TERM_fa016043,ITEM_6a2da2517307,1
TERM_fa016043,ITEM_259ba1999752,1
TERM_fa016043,ITEM_7703c8736e14,0
TERM_fa016043,ITEM_373c9ae6a67d,0
TERM_fa0173ec,ITEM_f88ccff81c8f,1
TERM_fa0173ec,ITEM_daee6285a8db,1
TERM_fa0173ec,ITEM_62b7cd083f9b,1
TERM_fa0173ec,ITEM_e927385be741,1
TERM_fa0173ec,ITEM_8cae950e3d97,1
TERM_fa0173ec,ITEM_d8b2fc954260,1
TERM_fa047398,ITEM_c1a695a5009d,1
TERM_fa047398,ITEM_f2a058878260,1
TERM_fa047398,ITEM_8de88562fd08,1
TERM_fa047398,ITEM_abfadfa22680,1
TERM_fa047398,ITEM_39eecd3ec56a,1
TERM_fa0d7bbc,ITEM_9a640b0b709e,1
TERM_fa0d7bbc,ITEM_be9b9d180457,1
TERM_fa0d7bbc,ITEM_ef05ec2ed8f4,1
TERM_fa0d7bbc,ITEM_2a93c3b72f3b,1
TERM_fa0e7793,ITEM_e6097b38f80e,0
TERM_fa0e7793,ITEM_f839863616b6,0
TERM_fa0e7793,ITEM_481fa129bcbe,0
TERM_fa0e7793,ITEM_b7b5cb9a7738,0
TERM_fa0e7793,ITEM_1f88895afb56,0
TERM_fa0e7793,ITEM_07d10caccca8,0
TERM_fa1e3cf9,ITEM_8da9c97d1182,1
TERM_fa1e3cf9,ITEM_e0b1bed69dc2,0
TERM_fa1e3cf9,ITEM_f7170e53327d,0
TERM_fa1e3cf9,ITEM_fe1a70ae1099,0
TERM_fa1e3cf9,ITEM_76eeeeb0eee8,1
TERM_fa1e3cf9,ITEM_fa9207ea694c,1
TERM_fa23444d,ITEM_cd3bfa61568a,1
TERM_fa23444d,ITEM_918d25efa0a1,1
TERM_fa23444d,ITEM_34ce5c3ec5f1,1
TERM_fa23444d,ITEM_d23b3e7bd4e2,0
TERM_fa23444d,ITEM_1eebe0501330,1
TERM_fa24543a,ITEM_e2cba236bfd2,1
TERM_fa24543a,ITEM_dcf8ea2b34c8,0
TERM_fa24543a,ITEM_c0e4bdcb06d0,1
TERM_fa24543a,ITEM_d21a08239404,0
TERM_fa2596dd,ITEM_b0af8f9a78aa,1
TERM_fa2596dd,ITEM_42d8eb9e10ca,1
TERM_fa2596dd,ITEM_bffd9aad258e,1
TERM_fa2596dd,ITEM_a2e26beaffc5,1
TERM_fa2596dd,ITEM_9219aaff649e,1
TERM_fa2596dd,ITEM_0e139af83e24,1
TERM_fa2634bd,ITEM_99af97de5590,1
TERM_fa2634bd,ITEM_1a4832b130d7,1
TERM_fa2634bd,ITEM_2b5ba1430afd,1
TERM_fa2634bd,ITEM_67b4368045a1,1
TERM_fa2634bd,ITEM_d89a05d80f36,1
TERM_fa2634bd,ITEM_ee34a2d93d95,1
TERM_fa267591,ITEM_3f738c503bc2,1
TERM_fa267591,ITEM_918c909af3f9,1
TERM_fa267591,ITEM_d737cca6aced,1
TERM_fa267591,ITEM_f985cbab3f97,1
TERM_fa267591,ITEM_6aa7fa8e73c4,1
TERM_fa267591,ITEM_88898cf3899d,1
TERM_fa28c842,ITEM_25bbe1c62809,1
TERM_fa28c842,ITEM_b361818277d2,1
TERM_fa28c842,ITEM_b7f9a8ced718,1
TERM_fa28c842,ITEM_3c8d01eca899,1
TERM_fa28c842,ITEM_947dcb42acd0,1
TERM_fa28c842,ITEM_1f731345eea1,0
TERM_fa28ceb0,ITEM_6a59423f5e91,1
TERM_fa28ceb0,ITEM_131a557d0bb4,1
TERM_fa28ceb0,ITEM_39c8dbf5a2ac,1
TERM_fa28ceb0,ITEM_b6daa3c7680e,1
TERM_fa28ceb0,ITEM_dff0de665e00,1
TERM_fa2a6809,ITEM_95bbe6ed39e2,1
TERM_fa2a6809,ITEM_64be94fda125,1
TERM_fa2a6809,ITEM_e18dc2a9f3be,1
TERM_fa2a6809,ITEM_a18240d3d1e8,1
TERM_fa2a6809,ITEM_88d3b4455081,1
TERM_fa2a6809,ITEM_90d5e2cc93e2,1
TERM_fa2d456c,ITEM_43f9de5cfe38,0
TERM_fa2d456c,ITEM_e55fdcab0be9,1
TERM_fa2d456c,ITEM_4051401f166c,1
TERM_fa2d456c,ITEM_f40a1e1b5bd9,1
TERM_fa2d456c,ITEM_ccf45a3ea5cc,1
TERM_fa2d456c,ITEM_db18fec631ed,1
TERM_fa2fed16,ITEM_f96d1847147a,1
TERM_fa2fed16,ITEM_10863366ad37,0
TERM_fa2fed16,ITEM_3665f15dad52,1
TERM_fa2fed16,ITEM_baac262de0fb,1
TERM_fa2fed16,ITEM_857608dd2907,0
TERM_fa2fed16,ITEM_e9c01057c4d5,0
TERM_fa327fff,ITEM_8c3cb520b157,1
TERM_fa327fff,ITEM_6ced3ded2b90,1
TERM_fa327fff,ITEM_4b0bd144bb15,1
TERM_fa327fff,ITEM_ead59d548d8e,1
TERM_fa327fff,ITEM_6bde8fc8069b,1
TERM_fa327fff,ITEM_3441c70bd4f0,1
TERM_fa3bb14a,ITEM_3c06bd38f7b3,1
TERM_fa3bb14a,ITEM_aa98cd1013f0,0
TERM_fa3bb14a,ITEM_d114431cb3bb,0
TERM_fa3bb14a,ITEM_ca040af9c1da,1
TERM_fa3bb14a,ITEM_47c94aad5ee1,1
TERM_fa3bb14a,ITEM_8f69dc62f8d6,1
TERM_fa3d6736,ITEM_e147a4344b2e,1
TERM_fa3d6736,ITEM_28c83e6becd1,1
TERM_fa3d6736,ITEM_ff9db9888841,1
TERM_fa3d6736,ITEM_888bd6c1f960,0
TERM_fa3d6736,ITEM_689c76b616a4,1
TERM_fa3d6736,ITEM_a2121818b8f4,1
TERM_fa40c328,ITEM_47ead816b59e,0
TERM_fa40c328,ITEM_3a5a588104bd,1
TERM_fa40c328,ITEM_708777633030,1
TERM_fa40c328,ITEM_0658d2e7a766,1
TERM_fa40c328,ITEM_61785b56b4f9,1
TERM_fa40c328,ITEM_4092b56d748f,0
TERM_fa4344c3,ITEM_15d4c3cc294f,1
TERM_fa4344c3,ITEM_f138befa6adc,1
TERM_fa4344c3,ITEM_50485db15eb2,1
TERM_fa45badd,ITEM_8603f4a039d0,1
TERM_fa45badd,ITEM_ee44aae1f460,1
TERM_fa45badd,ITEM_53b1e90463f9,0
TERM_fa45badd,ITEM_79749d9f77e5,1
TERM_fa45badd,ITEM_4908d8ce46d9,1
TERM_fa45badd,ITEM_5f1661113dcc,1
TERM_fa4623da,ITEM_a45502821566,1
TERM_fa4623da,ITEM_b8e7d27ac0a1,1
TERM_fa4623da,ITEM_8bbb2b729085,1
TERM_fa4623da,ITEM_1c7e4304a456,1
TERM_fa4623da,ITEM_bfa94e770c22,0
TERM_fa4623da,ITEM_1bfdc5df42a6,1
TERM_fa49a811,ITEM_d897c4dc69d4,1
TERM_fa49a811,ITEM_52387e14b07a,1
TERM_fa49a811,ITEM_eb5db0b3875b,0
TERM_fa49a811,ITEM_8bfc0a82cd44,1
TERM_fa49a811,ITEM_8bbf2d33c3b4,1
TERM_fa49a811,ITEM_7c66994c5c60,1
TERM_fa4bc4b2,ITEM_c4284cc498ce,1
TERM_fa4bc4b2,ITEM_de5c8f40d743,1
TERM_fa4bc4b2,ITEM_bcb58e7cf70c,1
TERM_fa4bc4b2,ITEM_24bb78742a19,1
TERM_fa4bc4b2,ITEM_39c173d8efdc,0
TERM_fa4bc4b2,ITEM_dce4490c71bd,0
TERM_fa4fb836,ITEM_926cbad35310,0
TERM_fa4fb836,ITEM_f810565763aa,1
TERM_fa4fb836,ITEM_aaf2bde0090e,1
TERM_fa4fb836,ITEM_b852bd2acf74,1
TERM_fa4fb836,ITEM_3df6cab54a1a,1
TERM_fa4fb836,ITEM_8c9101503090,1
TERM_fa521c1c,ITEM_affa0e89f5e1,1
TERM_fa521c1c,ITEM_6685693fe100,1
TERM_fa521c1c,ITEM_f6e3874d0a70,1
TERM_fa521c1c,ITEM_4709de5ab928,1
TERM_fa521c1c,ITEM_bff1896f6d50,1
TERM_fa522662,ITEM_b9782528b25c,1
TERM_fa522662,ITEM_b2574814c01c,1
TERM_fa522662,ITEM_23d995121924,1
TERM_fa522662,ITEM_90dbdabadf57,0
TERM_fa522662,ITEM_8a74d6ccd118,0
TERM_fa522662,ITEM_bf3f5f546e34,0
TERM_fa52b9a5,ITEM_3bb3223d86ed,1
TERM_fa52b9a5,ITEM_f61e1f31573e,1
TERM_fa52b9a5,ITEM_b156f3d958ff,1
TERM_fa52b9a5,ITEM_6379f8796357,1
TERM_fa52b9a5,ITEM_03ca3220853e,1
TERM_fa52b9a5,ITEM_4a90902fc534,1
TERM_fa53a83f,ITEM_e4dc28bbb624,1
TERM_fa53a83f,ITEM_9d3394aa3f7b,1
TERM_fa53a83f,ITEM_99aea5c67c9e,1
TERM_fa53a83f,ITEM_1fab5157056a,1
TERM_fa53a83f,ITEM_7a17ca920b1d,1
TERM_fa53a83f,ITEM_16e632601698,1
TERM_fa564ddc,ITEM_d287e4488666,1
TERM_fa564ddc,ITEM_cc3527dfdd5e,1
TERM_fa564ddc,ITEM_1ac13dd80093,1
TERM_fa564ddc,ITEM_8bd2b059eb17,1
TERM_fa564ddc,ITEM_6a6e8b4e6187,0
TERM_fa564ddc,ITEM_db555834ad5e,0
TERM_fa62a118,ITEM_c074eebb6913,0
TERM_fa62a118,ITEM_f59aa5173460,0
TERM_fa62a118,ITEM_bb92d9a5f4c5,0
TERM_fa62a118,ITEM_0b096277f61f,0
TERM_fa62a118,ITEM_cbe4471add46,0
TERM_fa62a118,ITEM_a9cf58b907b3,0
TERM_fa64fa4b,ITEM_b86b7ac6526b,1
TERM_fa64fa4b,ITEM_167786275b4b,1
TERM_fa64fa4b,ITEM_9ed8b331bd92,1
TERM_fa64fa4b,ITEM_19dbae5b56d7,1
TERM_fa64fa4b,ITEM_287959909663,1
TERM_fa64fa4b,ITEM_066833bc8882,1
TERM_fa65738b,ITEM_4653da9dbdf1,1
TERM_fa65738b,ITEM_020f6fd2afa1,1
TERM_fa65738b,ITEM_5fb43ba1f75a,1
TERM_fa65738b,ITEM_e9c4674dffb4,1
TERM_fa734593,ITEM_0d3662b1e011,1
TERM_fa734593,ITEM_d79788f9e52c,0
TERM_fa734593,ITEM_45f59cc1edad,0
TERM_fa734593,ITEM_b06d91b1b706,1
TERM_fa734593,ITEM_f475005f7d2c,0
TERM_fa748be9,ITEM_9754030aaf3a,1
TERM_fa748be9,ITEM_79efd542f2a1,1
TERM_fa748be9,ITEM_50535534fcc4,1
TERM_fa748be9,ITEM_28954b2e459b,1
TERM_fa748be9,ITEM_7f372ddd98ba,1
TERM_fa748be9,ITEM_6e66277ca231,0
TERM_fa75586b,ITEM_2c17b242165b,1
TERM_fa75586b,ITEM_b874ee844976,1
TERM_fa75586b,ITEM_e9315d834088,1
TERM_fa75586b,ITEM_ef3c23fd6882,1
TERM_fa75586b,ITEM_f1c73e379030,1
TERM_fa75586b,ITEM_9660cd3ac1a2,1
TERM_fa76eb01,ITEM_7bd580dbd895,1
TERM_fa76eb01,ITEM_777081840bd2,1
TERM_fa76eb01,ITEM_d5b8ee88433e,1
TERM_fa76eb01,ITEM_2bce4f572a67,0
TERM_fa76eb01,ITEM_d2e525706fde,0
TERM_fa76eb01,ITEM_576d485953c4,0
TERM_fa791985,ITEM_828f7282302d,1
TERM_fa791985,ITEM_d99b89318f6e,1
TERM_fa791985,ITEM_79cd70dfa0a8,1
TERM_fa791985,ITEM_27974ffa81c2,1
TERM_fa791985,ITEM_c79007156274,1
TERM_fa791985,ITEM_3f71c25927a6,1
TERM_fa7ae53f,ITEM_7d20278b68cd,1
TERM_fa7ae53f,ITEM_875aca01a390,1
TERM_fa7ae53f,ITEM_8fb846435ef5,0
TERM_fa7ae53f,ITEM_b6756e5c6873,1
TERM_fa7ae53f,ITEM_c5498c8cff63,1
TERM_fa7ae53f,ITEM_7db397c0836c,0
TERM_fa7b370f,ITEM_cfcb3a877da6,0
TERM_fa7b370f,ITEM_35fc2d5b0c07,1
TERM_fa7b370f,ITEM_bc8b72f6a105,1
TERM_fa7b370f,ITEM_bd23ecb84c6c,1
TERM_fa7b370f,ITEM_70bb68b7a446,1
TERM_fa7b370f,ITEM_7ff2e4d9091e,0
TERM_fa81746c,ITEM_d4a1d64c240e,1
TERM_fa81746c,ITEM_e6f0fda1fe7f,1
TERM_fa81746c,ITEM_f745d0810d56,1
TERM_fa81746c,ITEM_fd20d09c441e,1
TERM_fa81746c,ITEM_d23bce23ae06,1
TERM_fa81746c,ITEM_62f6317d94ad,1
TERM_fa84554e,ITEM_f9c397740ab0,1
TERM_fa84554e,ITEM_cce98941ce29,1
TERM_fa84554e,ITEM_94543a0710ba,1
TERM_fa84554e,ITEM_bd21a1575ae1,1
TERM_fa84554e,ITEM_069c7ea2315b,1
TERM_fa84554e,ITEM_c5b3e27cdb18,1
TERM_fa87a0a0,ITEM_c2c85897b119,1
TERM_fa87a0a0,ITEM_76548c2d2424,0
TERM_fa87a0a0,ITEM_f260414f77ac,1
TERM_fa87a0a0,ITEM_21ec3ec12abe,1
TERM_fa87a0a0,ITEM_fe29d915952a,1
TERM_fa87a0a0,ITEM_d2e337e612bf,0
TERM_fa89a317,ITEM_f60c1098c6fc,1
TERM_fa89a317,ITEM_6bbcc0c0f4f9,1
TERM_fa89a317,ITEM_f4917ece324b,0
TERM_fa89a317,ITEM_43e3dd82a68b,1
TERM_fa89a317,ITEM_f98f2a89436c,0
TERM_fa8c2998,ITEM_6f1927cb0771,1
TERM_fa8c2998,ITEM_cb624c8d8f9e,1
TERM_fa8c2998,ITEM_fbebba832b7d,1
TERM_fa8c2998,ITEM_177670899548,1
TERM_fa8c2998,ITEM_fa67fcc97def,1
TERM_fa8c2998,ITEM_20fa188e373b,1
TERM_fa954712,ITEM_59e5eefccd44,0
TERM_fa954712,ITEM_3f272236b27f,1
TERM_fa954712,ITEM_968425363a98,1
TERM_fa954712,ITEM_6c34eef29280,1
TERM_fa954712,ITEM_88a3d55ab799,1
TERM_fa954712,ITEM_a9a39268bf8a,1
TERM_faa0d36d,ITEM_01f1b18c21cd,0
TERM_faa0d36d,ITEM_7cfe111dc334,0
TERM_faa0d36d,ITEM_0b305f74b027,0
TERM_faa0d36d,ITEM_32adb2a10921,0
TERM_faa0d36d,ITEM_f48fc8463e38,0
TERM_faa16ff6,ITEM_8514fc6f82c2,1
TERM_faa16ff6,ITEM_6b28f48e3da9,1
TERM_faa16ff6,ITEM_23e6dca87bbe,1
TERM_faa16ff6,ITEM_f9b16686a6e0,1
TERM_faa16ff6,ITEM_2a34da0d56c8,1
TERM_faa3accc,ITEM_a4da87c41bd9,1
TERM_faa3accc,ITEM_6fcf73f04d44,1
TERM_faa3accc,ITEM_9fbcc72a4b53,1
TERM_faa3accc,ITEM_451706ec5bdc,0
TERM_faa3accc,ITEM_5e69c18b8244,0
TERM_faa3accc,ITEM_fdf7caf12a8b,0
TERM_faa3e670,ITEM_212b6cd3bb1c,1
